"","Sample","Area","Feret","Perim.","Major","Minor","Width","Height","Min","Max","AR","Circ.","Round","Solidity","Ellipse","PMAJ","Struct","PA","Rect","Region","Study_Area","Probe","Sample_Num","Depths_CMBS","depth_upper_cmbs","depth_lower_cmbs","Interval_cm","Raw_Mass_g","Notes"
"617","SP_SS_1A_09",23120.625,218.088,624.774,194.453,151.39,183.908,206.897,1,82,1.284,0.744,0.779,0.899,0.721731666018122,3.2129820573609,41.5,0.027022366393642,0.607637761142537,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"618","SP_SS_1A_09",39998.681,332.986,967.291,301.585,168.867,316.092,235.632,0,108,1.786,0.537,0.56,0.841,0.721239910928253,3.20735779299368,54,0.0241830724368136,0.537029195113944,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"619","SP_SS_1A_09",19388.295,258.301,662.863,244.809,100.837,195.402,218.391,0,68,2.428,0.555,0.412,0.856,0.608928745210328,2.70767414596686,34,0.0341888237207037,0.45433466871148,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"620","SP_SS_1A_09",230182.334,707.27,2876.674,655.881,446.845,666.667,540.23,0,74,1.468,0.35,0.681,0.888,0.986677636910333,4.38596940603555,37,0.012497370888593,0.63912283354004,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"621","SP_SS_1A_09",87858.374,439.871,1660.692,383.846,291.431,390.805,419.54,1,97,1.317,0.4,0.759,0.784,0.972832599419017,4.32645383825805,49,0.0189019204930881,0.535857947325747,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"622","SP_SS_1A_09",63317.482,472.524,1231.321,476.089,169.335,448.276,293.103,0,115,2.812,0.525,0.356,0.886,0.581910376561002,2.5863252459099,57.5,0.0194467777477317,0.481901062612385,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"623","SP_SS_1A_09",224071.883,698.246,2028.269,613.578,464.973,591.954,626.437,0,109,1.32,0.684,0.758,0.929,0.743571744736342,3.30564166251072,54.5,0.00905186752056705,0.60425743547704,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"624","SP_SS_1A_09",30254.989,400.241,1216.121,386.444,99.683,287.356,339.08,3,84,3.877,0.257,0.258,0.724,0.708076942329837,3.14695272795023,43.5,0.0401957178037645,0.310509259295674,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"625","SP_SS_1A_09",29660.459,241.448,931.414,218.23,173.051,201.149,229.885,0,96,1.261,0.43,0.793,0.877,0.958905539424257,4.26803830820694,48,0.031402548423138,0.641430128440893,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"626","SP_SS_1A_09",16283.526,181.74,526.425,152.033,136.371,137.931,160.92,0,63,1.115,0.738,0.897,0.91,0.777063272327424,3.46257062611407,31.5,0.0323286860597637,0.733629089074685,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"627","SP_SS_1A_09",17934.999,180.463,519.114,168.555,135.479,166.667,155.172,0,68,1.244,0.836,0.804,0.923,0.691549400311473,3.0797899795319,34,0.028944188957022,0.693487090328425,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"628","SP_SS_1A_09",21898.535,202.459,630.93,196.353,142,201.149,178.161,0,63,1.383,0.691,0.723,0.874,0.721905683812988,3.21324349513376,31.5,0.0288115163868268,0.611060965912088,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"629","SP_SS_1A_09",62227.51,544.887,1467.023,517.725,153.036,494.253,333.333,0,61,3.383,0.363,0.296,0.829,0.637600973400762,2.83359505528997,30.5,0.023575151890217,0.37770679527027,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"630","SP_SS_1A_09",64803.808,441.931,1164.905,370.348,222.793,264.368,413.793,0,69,1.662,0.6,0.602,0.887,0.707396972243601,3.14543348418244,34.5,0.0179758726524219,0.592391067825823,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"631","SP_SS_1A_09",29594.4,266.607,732.983,271.137,138.973,189.655,264.368,0,80,1.951,0.692,0.513,0.909,0.607897193504287,2.70336767021838,40,0.0247676249560728,0.590250491200083,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"632","SP_SS_1A_09",16745.938,229.021,676.907,187.245,113.87,218.391,143.678,0,79,1.644,0.459,0.608,0.805,0.812362369694221,3.61508718523859,39.5,0.0404221608846277,0.533684350628378,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"633","SP_SS_1A_09",28603.516,557.945,1232.377,591.244,61.597,436.782,385.057,2,107,9.599,0.237,0.104,0.804,0.469108937942538,2.08437971463558,54.5,0.0430848081753306,0.170070765014837,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"634","SP_SS_1A_09",12485.137,153.029,517.72,130.675,121.65,126.437,132.184,0,44,1.074,0.585,0.931,0.889,0.888579069534751,3.9618901855749,22,0.0414669058096839,0.747033778553623,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"635","SP_SS_1A_09",13178.756,164.372,489.97,136.201,123.198,149.425,143.678,3,67,1.106,0.69,0.905,0.898,0.807024991432192,3.59740383697623,35,0.0371787746885973,0.613848047456275,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"636","SP_SS_1A_09",21634.299,239.525,687.006,229.918,119.806,160.92,224.138,6,99,1.919,0.576,0.521,0.868,0.671786241897325,2.98804791273411,52.5,0.0317554083910923,0.599814984947652,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"637","SP_SS_1A_09",25564.805,274.181,728.462,277.981,117.095,252.874,206.897,0,52,2.374,0.605,0.421,0.878,0.589383694898122,2.62054600854015,26,0.0284947215517584,0.488634483762379,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"638","SP_SS_1A_09",16745.938,165.872,532.003,148.741,143.347,160.92,155.172,11,67,1.038,0.744,0.964,0.881,0.80244651080439,3.57670716211401,39,0.0317690773726739,0.670634817884192,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"639","SP_SS_1A_09",26258.424,253.461,739.139,223.456,149.619,195.402,218.391,0,64,1.494,0.604,0.67,0.873,0.743394828700387,3.30776081197193,32,0.0281486428888497,0.615325502780186,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"640","SP_SS_1A_09",34846.084,351.328,1203.332,325.239,136.415,350.575,160.92,0,84,2.384,0.302,0.419,0.768,0.832219953803364,3.69983919517647,42,0.0345327756197798,0.617679250676718,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"641","SP_SS_1A_09",10734.576,151.728,465.01,144.551,94.553,143.678,109.195,0,77,1.529,0.624,0.654,0.871,0.722430235378505,3.2169268977731,38.5,0.0433188977375539,0.68421386179093,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"642","SP_SS_1A_09",33855.201,287.241,781.411,292.39,147.425,270.115,258.621,0,56,1.983,0.697,0.504,0.92,0.601004884389322,2.67249563938575,28,0.0230809735851221,0.484632916024863,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"643","SP_SS_1A_09",13938.434,211.944,555.809,173.296,102.409,172.414,160.92,0,55,1.692,0.567,0.591,0.847,0.720664189465244,3.20728118363955,27.5,0.0398760004172635,0.502378947232263,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"644","SP_SS_1A_09",25300.569,243.898,691.528,238.457,135.092,155.172,224.138,0,68,1.765,0.665,0.567,0.909,0.65195787713105,2.90001132279614,34,0.0273325078183024,0.72744713582461,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"645","SP_SS_1A_09",190613.036,717.171,2041.158,649.846,373.467,448.276,712.644,0,127,1.74,0.575,0.575,0.902,0.706658114699578,3.14098724928675,63.5,0.0107083861777428,0.596670377997099,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"646","SP_SS_1A_09",19289.207,204.649,652.524,177.714,138.198,178.161,189.655,0,64,1.286,0.569,0.778,0.82,0.824635173326602,3.67176474560249,32,0.0338284513199532,0.570870281817724,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"647","SP_SS_1A_09",15028.406,180.372,492.52,174.787,109.474,109.195,166.667,0,43,1.597,0.779,0.626,0.946,0.633101207665848,2.81782970129357,21.5,0.032772604093874,0.825772752044404,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"648","SP_SS_1A_09",12584.226,219.597,559.175,189.946,84.354,178.161,160.92,0,57,2.252,0.506,0.444,0.832,0.661828743539132,2.94386299264001,28.5,0.0444345961364648,0.438938670211576,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"649","SP_SS_1A_09",89344.7,763.849,1850.995,778.298,146.161,568.966,603.448,1,67,5.325,0.328,0.188,0.797,0.535232000865399,2.37825999809841,34,0.0207174572190628,0.260221171584543,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"650","SP_SS_1A_09",42806.185,438.028,1308.653,443.659,122.848,419.54,270.115,1,87,3.611,0.314,0.277,0.843,0.663704641014642,2.94968207564819,44,0.0305715867928899,0.377732582760892,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"651","SP_SS_1A_09",31543.138,260.656,794.638,230.475,174.257,252.874,206.897,5,88,1.323,0.628,0.756,0.884,0.774764022727313,3.44782731315761,46.5,0.0251921035884255,0.602901721834978,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"652","SP_SS_1A_09",21204.916,211.476,652.524,189.7,142.324,195.402,160.92,2,96,1.333,0.626,0.75,0.863,0.772693343197302,3.43976805482341,49,0.0307722982727213,0.674368891193831,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"653","SP_SS_1A_09",57966.709,487.423,1523.1,428.693,172.164,379.31,385.057,0,147,2.49,0.314,0.402,0.723,0.799307385711887,3.55289216292312,73.5,0.026275426469355,0.396880105168521,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"654","SP_SS_1A_09",19751.619,194.47,616.646,178.566,140.836,183.908,149.425,0,48,1.268,0.653,0.789,0.879,0.775559773919852,3.45332258100646,24,0.0312200230269731,0.718751582147323,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"655","SP_SS_1A_09",17835.911,194.47,594.813,158.819,142.989,160.92,160.92,0,61,1.111,0.633,0.9,0.867,0.840592705804847,3.74522569717729,30.5,0.0333491796410063,0.68877162721263,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"656","SP_SS_1A_09",33425.817,240.694,741.111,224.131,189.885,212.644,195.402,0,46,1.18,0.765,0.847,0.939,0.742843282341559,3.30659748093749,23,0.0221718140801166,0.804451551338135,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"657","SP_SS_1A_09",17505.616,182.647,517.72,167.739,132.878,166.667,149.425,0,72,1.262,0.821,0.792,0.931,0.693063340928413,3.08646170538754,36,0.0295745091175312,0.702917757624415,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"658","SP_SS_1A_09",117551.862,480.461,1474.672,453.172,330.275,477.012,367.816,1,79,1.372,0.679,0.729,0.905,0.731844059619475,3.25411102186366,40,0.0125448629643995,0.669991959764222,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"659","SP_SS_1A_09",31080.726,462.063,1134.705,474.563,83.389,459.77,114.943,0,75,5.691,0.303,0.176,0.755,0.538076263978015,2.39105239978675,37.5,0.0365083170837129,0.588122773462925,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"660","SP_SS_1A_09",16547.761,401.559,1007.69,412.294,51.103,396.552,126.437,0,102,8.068,0.205,0.124,0.667,0.550034324784164,2.4441054199188,51,0.0608958517106937,0.33003873396109,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"661","SP_SS_1A_09",8059.189,118.48,339.728,106.954,95.941,109.195,97.701,1,66,1.115,0.877,0.897,0.922,0.711960347886965,3.17639358976756,33.5,0.0421541174924673,0.755421914220213,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"662","SP_SS_1A_09",48784.518,535.995,1406.045,497.926,124.746,534.483,160.92,0,148,3.992,0.31,0.251,0.806,0.635419173797524,2.82380313540566,74,0.0288215412930799,0.567202450057521,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"663","SP_SS_1A_09",27216.278,445.245,1046.356,448.697,77.23,206.897,419.54,0,88,5.81,0.312,0.172,0.806,0.524781057908568,2.33198795623773,44,0.0384459623758987,0.31354592804589,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"664","SP_SS_1A_09",107775.141,556.166,2285.326,553.572,247.887,551.724,270.115,0,109,2.233,0.259,0.448,0.885,0.928824347662799,4.12832657721127,54.5,0.0212045744389237,0.723182688477585,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"665","SP_SS_1A_09",19190.119,269.074,657.285,270.156,90.443,252.874,155.172,0,63,2.987,0.558,0.335,0.9,0.54727462041957,2.43298316528228,31.5,0.034251220641206,0.489057734541337,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"666","SP_SS_1A_09",17769.852,261.731,728.462,262.961,86.04,247.126,155.172,0,87,3.056,0.421,0.327,0.849,0.623132876064273,2.77022828480269,43.5,0.0409942637676442,0.463395714651682,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"667","SP_SS_1A_09",64275.337,411.432,1848.784,366.412,223.35,298.851,408.046,0,91,1.641,0.236,0.61,0.838,1.13472512474217,5.04564260995819,45.5,0.0287635053550944,0.527084838590048,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"668","SP_SS_1A_09",19883.737,211.006,598.997,200.743,126.115,149.425,201.149,0,76,1.592,0.696,0.628,0.887,0.670564948351914,2.98389981219769,38,0.0301249709750235,0.661541155946988,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"669","SP_SS_1A_09",17736.822,218.844,878.704,190.447,118.58,166.667,195.402,0,134,1.606,0.289,0.623,0.793,1.03679960191906,4.61390308064711,67,0.0495412312307131,0.544624513354836,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"670","SP_SS_1A_09",22063.682,393.5,1138.888,319.956,87.801,390.805,114.943,1,83,3.644,0.214,0.274,0.741,0.800828881617862,3.55951443323457,42,0.0516182203858812,0.491173977793758,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"671","SP_SS_1A_09",19949.796,213.805,661.229,188.524,134.736,143.678,189.655,0,69,1.399,0.573,0.715,0.831,0.787950134300244,3.50739958838132,34.5,0.0331446496996761,0.732122726386459,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"672","SP_SS_1A_09",22559.124,226.411,631.268,203.145,141.393,149.425,206.897,0,76,1.437,0.711,0.696,0.919,0.698232474019151,3.10747495631199,38,0.0279828241557607,0.729700717793891,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"673","SP_SS_1A_09",32500.992,252.481,753.422,216.516,191.125,247.126,218.391,0,69,1.133,0.719,0.883,0.88,0.781627676472592,3.47975207374975,34.5,0.0231815078136692,0.602203728602248,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"674","SP_SS_1A_09",93374.294,572.553,1621.688,561.629,211.684,436.782,505.747,0,96,2.653,0.446,0.377,0.861,0.649691565430304,2.887471978833,48,0.0173676065491858,0.422697114604467,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"675","SP_SS_1A_09",19256.177,205.133,636.846,200.291,122.411,132.184,201.149,0,76,1.636,0.597,0.611,0.885,0.714572877746418,3.17960367665047,38,0.0330722967492457,0.724224648344604,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"676","SP_SS_1A_09",31774.344,457.61,1103.011,367.231,110.166,212.644,413.793,0,67,3.333,0.328,0.3,0.736,0.675769089252711,3.00358902162399,33.5,0.0347138874055118,0.361110669461656,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"677","SP_SS_1A_09",17142.292,341.845,791.61,363.969,59.967,126.437,327.586,0,69,6.069,0.344,0.165,0.852,0.489422275168865,2.17493797548692,34.5,0.0461787723601955,0.413875170596556,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"678","SP_SS_1A_09",30849.519,452.821,1089.206,415.49,94.536,235.632,413.793,0,66,4.395,0.327,0.228,0.825,0.589882752532278,2.62149750896532,33,0.0353070658897469,0.316396002615331,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"679","SP_SS_1A_09",21799.446,304.815,768.621,326.595,84.986,304.598,132.184,1,65,3.843,0.464,0.26,0.89,0.529498699913547,2.35343774399486,33,0.0352587400615594,0.541426513880029,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"680","SP_SS_1A_09",16283.526,216.339,715.573,187.779,110.411,172.414,160.92,0,51,1.701,0.4,0.588,0.808,0.856373405875701,3.81071898348591,25.5,0.0439445977486694,0.586902420251026,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"681","SP_SS_1A_09",54300.439,458.799,1194.148,468.941,147.433,172.414,448.276,0,73,3.181,0.479,0.314,0.836,0.57296691486045,2.54647812837862,36.5,0.0219914980797853,0.702563082273863,"Spain","Son Servera","1A","9","36-38",36,38,2,8.208,""
"682","SP_SS_1A_10",31179.814,246.859,719.517,233.38,170.106,235.632,195.402,0,83,1.372,0.757,0.729,0.917,0.692843947757053,3.08302768017825,41.5,0.0230763724248002,0.67718954749872,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"683","SP_SS_1A_10",6539.834,146.524,542.681,120.358,69.183,80.46,132.184,0,68,1.74,0.279,0.575,0.716,1.01244209183605,4.50889014440253,34,0.0829808524191899,0.614904691716271,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"684","SP_SS_1A_10",30420.136,288.79,836.671,275.741,140.465,235.632,258.621,1,159,1.963,0.546,0.509,0.837,0.682319381043166,3.03426403762951,80,0.0275038546836214,0.49918680280015,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"685","SP_SS_1A_10",16349.585,177.511,567.88,157.535,132.141,160.92,149.425,1,135,1.192,0.637,0.839,0.883,0.809210483058746,3.60478623797886,68,0.0347336033299928,0.679944468544617,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"686","SP_SS_1A_10",16811.997,362.798,951.275,323.687,66.131,281.609,247.126,1,61,4.895,0.233,0.204,0.606,0.661270180873936,2.93887304711033,31,0.0565831055049558,0.241576304692023,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"687","SP_SS_1A_10",25036.334,270.543,885.775,244.557,130.347,264.368,132.184,0,64,1.876,0.401,0.533,0.844,0.814339891728666,3.62195725331927,32,0.0353795807325465,0.716445173512607,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"688","SP_SS_1A_10",23219.713,213.883,775.594,187.215,157.916,189.655,166.667,5,97,1.186,0.485,0.844,0.895,0.93036371520699,4.14279838688139,51,0.0334023939055577,0.734586482634264,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"689","SP_SS_1A_10",22030.652,255.214,729.856,264.774,105.941,218.391,235.632,11,78,2.499,0.52,0.4,0.805,0.619967718991792,2.75652443215724,44.5,0.0331291148350943,0.42811292923515,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"690","SP_SS_1A_10",21171.886,213.805,633.479,184.143,146.391,178.161,166.667,1,61,1.258,0.663,0.795,0.876,0.772639102551098,3.44014705962214,31,0.0299207637902452,0.713012735322972,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"691","SP_SS_1A_10",28537.457,226.702,675.512,217.314,167.2,212.644,206.897,2,84,1.3,0.786,0.769,0.905,0.698414177335113,3.10846056857819,43,0.0236710650146578,0.648646297646408,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"692","SP_SS_1A_10",21865.505,215.191,678.062,196.581,141.621,143.678,195.402,0,61,1.388,0.598,0.72,0.9,0.774941037184036,3.44927536231884,30.5,0.0310105803639111,0.778825627404917,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"693","SP_SS_1A_10",45679.749,448.791,1130.76,462.501,125.754,442.529,178.161,0,72,3.678,0.449,0.272,0.887,0.550129924590658,2.44488120025686,36,0.0247540764727057,0.579387779613166,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"694","SP_SS_1A_10",25465.717,208.962,664.018,187.736,172.71,183.908,195.402,1,64,1.087,0.726,0.92,0.912,0.794156206228883,3.53697745770657,32.5,0.0260749775865333,0.708641010864616,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"695","SP_SS_1A_10",74415.382,340.247,1403.974,315.986,299.851,310.345,327.586,1,91,1.054,0.474,0.949,0.914,0.998562415337128,4.44315254473299,46,0.0188667176364155,0.731968900816606,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"696","SP_SS_1A_10",40229.887,342.617,984.702,301.068,170.135,218.391,316.092,0,65,1.77,0.521,0.565,0.826,0.735475395390363,3.2706963210969,32.5,0.0244768771038308,0.582774541559803,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"697","SP_SS_1A_10",59816.359,355.44,977.729,320.578,237.573,275.862,287.356,1,77,1.349,0.786,0.741,0.947,0.685675312754522,3.04989425350461,39,0.0163455117687788,0.75458440256542,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"698","SP_SS_1A_10",12286.961,218.844,599.813,206.443,75.78,201.149,137.931,1,141,2.724,0.429,0.367,0.794,0.653378857481104,2.90546543113595,71,0.0488170345783632,0.442858227086003,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"699","SP_SS_1A_10",38049.942,339.275,1156.777,287.821,168.322,218.391,333.333,1,173,1.71,0.357,0.585,0.799,0.903694271729823,4.01908477838657,87,0.030401544370291,0.522686100388478,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"700","SP_SS_1A_10",17968.028,228.154,616.646,210.508,108.678,189.655,160.92,9,79,1.937,0.594,0.516,0.853,0.658522392019711,2.92932335113155,44,0.034319069404834,0.588743458864921,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
"701","SP_SS_1A_10",26324.483,214.73,789.877,198.491,168.861,189.655,206.897,4,65,1.175,0.53,0.851,0.856,0.893768579612939,3.97940964577739,34.5,0.0300054135915984,0.670874617022636,"Spain","Son Servera","1A","10","38-40",38,40,2,9.072,""
